"ID","hh_id","age","gender","is_participant"
"3018574912844","NA",66,0,0
"3018574912845","NA",42,0,0
"3018574912846","NA",47,1,0
"3018574912847","NA",47,1,0
"3018574912848","NA",62,1,0
"3018574912849","NA",77,1,0
"3018574912850","NA",13,1,0
"3018574912851","NA",13,1,0
"3018574912852","NA",13,0,0
"3018574912853","NA",13,0,0
"3018574912854","NA",27,1,0
"3018574912855","NA",22,1,0
"3018574912856","NA",13,1,0
"3018574912857","NA",13,1,0
"3018574912858","NA",13,1,0
"3018574912859","NA",13,1,0
"3018574912860","NA",66,0,0
"3018574912861","NA",46,0,0
"3018574912862","NA",16,1,0
"3018574912863","NA",37,1,0
"3018574912864","NA",6,0,0
"3018574912865","NA",4,0,0
"3018574912866","NA",47,1,0
"3018574912867","NA",47,0,0
"3018574912868","NA",42,0,0
"3018574912869","NA",62,1,0
"3018574912870","NA",13,0,0
"3018574912871","NA",10,1,0
"3018574912872","NA",18,0,0
"3018574912873","NA",20,0,0
"3018574912874","NA",23,0,0
"3018574912875","NA",67,0,0
"3018574912876","NA",37,0,0
"3018574912877","NA",11,1,0
"3018574912878","NA",39,1,0
"3018574912879","NA",10,1,0
"3018574912880","NA",11,1,0
"3018574912881","NA",13,1,0
"3018574912882","NA",13,1,0
"3018574912883","NA",47,1,0
"3018574912884","NA",47,0,0
"3018574912885","NA",42,0,0
"3018574912886","NA",62,1,0
"3018574912887","NA",13,0,0
"3018574912888","NA",10,1,0
"3018574912889","NA",18,0,0
"3018574912890","NA",20,0,0
"3018574912891","NA",23,0,0
"3018574912892","NA",67,0,0
"3018574912893","NA",37,0,0
"3018574912894","NA",11,0,0
"3018574912895","NA",6,0,0
"3018574912896","NA",66,0,0
"3018574912897","NA",46,0,0
"3018574912898","NA",1,1,0
"3018574912899","NA",37,1,0
"3018574912900","NA",47,1,0
"3018574912901","NA",47,1,0
"3018574912902","NA",11,1,0
"3018574912903","NA",47,0,0
"3018574912904","NA",10,0,0
"3018574912905","NA",42,0,0
"3018574912906","NA",11,1,0
"3018574912907","NA",9,0,0
"3018574912908","NA",40,1,0
"3018574912909","NA",66,0,0
"3018574912910","NA",22,1,0
"3018574912911","NA",66,0,0
"3018574912912","NA",41,1,0
"3018574912913","NA",72,1,0
"3018574912914","NA",27,0,0
"3018574912915","NA",42,1,0
"3018574912916","NA",52,1,0
"3018574912917","NA",14,0,0
"3018574912918","NA",13,0,0
"3018574912919","NA",13,0,0
"3018574912920","NA",14,0,0
"3018574912921","NA",14,1,0
"3018574912922","NA",14,1,0
"3018574912923","NA",47,1,0
"3018574912924","NA",42,1,0
"3018574912925","NA",42,1,0
"3018574912926","NA",32,0,0
"3018574912927","NA",52,1,0
"3018574912928","NA",47,1,0
"3018574912929","NA",13,0,0
"3018574912930","NA",14,1,0
"3018574912931","NA",12,0,0
"3018574912932","NA",14,1,0
"3018574912933","NA",13,0,0
"3018574912934","NA",12,0,0
"3018574912935","NA",13,0,0
"3018574912936","NA",14,0,0
"3018574912937","NA",14,0,0
"3018574912938","NA",13,0,0
"3018574912939","NA",12,0,0
"3018574912940","NA",13,0,0
"3018574912941","NA",14,0,0
"3018574912942","NA",12,0,0
"3018574912943","NA",27,0,0
"3018574912944","NA",57,1,0
"3018574912945","NA",47,0,0
"3018574912946","NA",52,1,0
"3018574912947","NA",12,0,0
"3018574912948","NA",12,0,0
"3018574912949","NA",12,0,0
"3018574912950","NA",72,1,0
"3018574912951","NA",40,1,0
"3018574912952","NA",13,0,0
"3018574912953","NA",14,0,0
"3018574912954","NA",12,0,0
"3018574912955","NA",12,0,0
"3018574912956","NA",13,0,0
"3018574912957","NA",9,0,0
"3018574912958","NA",48,1,0
"3018574912959","NA",9,0,0
"3018574912960","NA",9,0,0
"3018574912961","NA",33,1,0
"3018574912962","NA",41,1,0
"3018574912963","NA",9,0,0
"3018574912964","NA",10,0,0
"3018574912965","NA",9,0,0
"3018574912966","NA",9,0,0
"3018574912967","NA",11,0,0
"3018574912968","NA",9,0,0
"3018574912969","NA",52,0,0
"3018574912970","NA",42,0,0
"3018574912971","NA",37,0,0
"3018574912972","NA",27,0,0
"3018574912973","NA",45,0,0
"3018574912974","NA",11,0,0
"3018574912975","NA",10,0,0
"3018574912976","NA",10,1,0
"3018574912977","NA",11,0,0
"3018574912978","NA",11,0,0
"3018574912979","NA",10,0,0
"3018574912980","NA",10,0,0
"3018574912981","NA",10,0,0
"3018574912982","NA",11,0,0
"3018574912983","NA",40,0,0
"3018574912984","NA",8,1,0
"3018574912985","NA",47,1,0
"3018574912986","NA",10,1,0
"3018574912987","NA",10,1,0
"3018574912988","NA",45,0,0
"3018574912989","NA",10,0,0
"3018574912990","NA",11,0,0
"3018574912991","NA",33,1,0
"3018574912992","NA",11,0,0
"3018574912993","NA",10,0,0
"3018574912994","NA",10,0,0
"3018574912995","NA",10,1,0
"3018574912996","NA",8,1,0
"3018574912997","NA",9,1,0
"3018574912998","NA",8,0,0
"3018574912999","NA",8,1,0
"3018574913000","NA",9,1,0
"3018574913001","NA",9,1,0
"3018574913002","NA",32,0,0
"3018574913003","NA",45,1,0
"3018574913004","NA",2,1,0
"3018574913005","NA",55,1,0
"3018574913006","NA",32,1,0
"3018574913007","NA",9,1,0
"3018574913008","NA",8,1,0
"3018574913009","NA",9,0,0
"3018574913010","NA",25,0,0
"3018574913011","NA",45,1,0
"3018574913012","NA",45,0,0
"3018574913013","NA",22,0,0
"3018574913014","NA",37,0,0
"3018574913015","NA",37,0,0
"3018574913016","NA",42,1,0
"3018574913017","NA",42,0,0
"3018574913018","NA",37,1,0
"3018574913019","NA",55,0,0
"3018574913020","NA",27,0,0
"3018574913021","NA",45,1,0
"3018574913022","NA",22,0,0
"3018574913023","NA",27,0,0
"3018574913024","NA",55,1,0
"3018574913025","NA",50,1,0
"3018574913026","NA",37,0,0
"3018574913027","NA",45,0,0
"3018574913028","NA",40,0,0
"3018574913029","NA",40,1,0
"3018574913030","NA",55,1,0
"3018574913031","NA",42,0,0
"3018574913032","NA",12,0,0
"3018574913033","NA",11,0,0
"3018574913034","NA",13,0,0
"3018574913035","NA",13,0,0
"3018574913036","NA",13,0,0
"3018574913037","NA",13,0,0
"3018574913038","NA",13,0,0
"3018574913039","NA",12,0,0
"3018574913040","NA",12,0,0
"3018574913041","NA",22,0,0
"3018574913042","NA",27,0,0
"3018574913043","NA",27,0,0
"3018574913044","NA",13,0,0
"3018574913045","NA",12,0,0
"3018574913046","NA",13,0,0
"3018574913047","NA",13,0,0
"3018574913048","NA",12,0,0
"3018574913049","NA",13,0,0
"3018574913050","NA",13,0,0
"3018574913051","NA",62,0,0
"3018574913052","NA",62,0,0
"3018574913053","NA",15,0,0
"3018574913054","NA",13,0,0
"3018574913055","NA",22,0,0
"3018574913056","NA",40,0,0
"3018574913057","NA",12,0,0
"3018574913058","NA",12,0,0
"3018574913059","NA",12,0,0
"3018574913060","NA",7,1,0
"3018574913061","NA",7,1,0
"3018574913062","NA",7,1,0
"3018574913063","NA",11,1,0
"3018574913064","NA",11,1,0
"3018574913065","NA",45,1,0
"3018574913066","NA",27,0,0
"3018574913067","NA",42,1,0
"3018574913068","NA",13,0,0
"3018574913069","NA",15,0,0
"3018574913070","NA",32,1,0
"3018574913071","NA",32,1,0
"3018574913072","NA",6,1,0
"3018574913073","NA",7,1,0
"3018574913074","NA",7,1,0
"3018574913075","NA",32,1,0
"3018574913076","NA",22,0,0
"3018574913077","NA",27,0,0
"3018574913078","NA",42,1,0
"3018574913079","NA",11,1,0
"3018574913080","NA",15,0,0
"3018574913081","NA",13,0,0
"3018574913082","NA",27,1,0
"3018574913083","NA",32,1,0
"3018574913084","NA",8,1,0
"3018574913085","NA",8,1,0
"3018574913086","NA",8,1,0
"3018574913087","NA",40,1,0
"3018574913088","NA",71,1,0
"3018574913089","NA",72,0,0
"3018574913090","NA",43,1,0
"3018574913091","NA",9,1,0
"3018574913092","NA",43,1,0
"3018574913093","NA",39,1,0
"3018574913094","NA",67,1,0
"3018574913095","NA",37,1,0
"3018574913096","NA",6,0,0
"3018574913097","NA",7,0,0
"3018574913098","NA",38,0,0
"3018574913099","NA",45,1,0
"3018574913100","NA",10,0,0
"3018574913101","NA",NA,1,0
"3018574913102","NA",7,0,0
"3018574913103","NA",5,1,0
"3018574913104","NA",11,1,0
"3018574913105","NA",31,0,0
"3018574913106","NA",7,0,0
"3018574913107","NA",11,0,0
"3018574913108","NA",8,0,0
"3018574913109","NA",35,1,0
"3018574913110","NA",53,0,0
"3018574913111","NA",29,1,0
"3018574913112","NA",34,1,0
"3018574913113","NA",9,0,0
"3018574913114","NA",7,0,0
"3018574913115","NA",11,0,0
"3018574913116","NA",52,1,0
"3018574913117","NA",34,0,0
"3018574913118","NA",32,0,0
"3018574913119","NA",56,1,0
"3018574913120","NA",67,1,0
"3018574913121","NA",33,1,0
"3018574913122","NA",51,0,0
"3018574913123","NA",49,1,0
"3018574913124","NA",69,0,0
"3018574913125","NA",27,1,0
"3018574913126","NA",65,1,0
"3018574913127","NA",37,0,0
"3018574913128","NA",47,0,0
"3018574913129","NA",10,1,0
"3018574913130","NA",6,1,0
"3018574913131","NA",12,1,0
"3018574913132","NA",7,0,0
"3018574913133","NA",38,0,0
"3018574913134","NA",9,1,0
"3018574913135","NA",8,0,0
"3018574913136","NA",8,1,0
"3018574913137","NA",9,1,0
"3018574913138","NA",8,1,0
"3018574913139","NA",32,1,0
"3018574913140","NA",71,1,0
"3018574913141","NA",72,0,0
"3018574913142","NA",8,1,0
"3018574913143","NA",9,1,0
"3018574913144","NA",9,1,0
"3018574913145","NA",43,1,0
"3018574913146","NA",51,0,0
"3018574913147","NA",49,1,0
"3018574913148","NA",9,0,0
"3018574913149","NA",8,1,0
"3018574913150","NA",8,1,0
"3018574913151","NA",41,1,0
"3018574913152","NA",8,1,0
"3018574913153","NA",67,1,0
"3018574913154","NA",37,1,0
"3018574913155","NA",6,0,0
"3018574913156","NA",7,0,0
"3018574913157","NA",33,1,0
"3018574913158","NA",35,1,0
"3018574913159","NA",42,1,0
"3018574913160","NA",14,1,0
"3018574913161","NA",22,0,0
"3018574913162","NA",7,1,0
"3018574913163","NA",7,0,0
"3018574913164","NA",32,1,0
"3018574913165","NA",15,1,0
"3018574913166","NA",42,0,0
"3018574913167","NA",7,0,0
"3018574913168","NA",7,0,0
"3018574913169","NA",7,0,0
"3018574913170","NA",7,0,0
"3018574913171","NA",7,1,0
"3018574913172","NA",15,1,0
"3018574913173","NA",42,0,0
"3018574913174","NA",52,1,0
"3018574913175","NA",5,1,0
"3018574913176","NA",5,0,0
"3018574913177","NA",5,1,0
"3018574913178","NA",5,1,0
"3018574913179","NA",42,1,0
"3018574913180","NA",28,1,0
"3018574913181","NA",32,1,0
"3018574913182","NA",27,1,0
"3018574913183","NA",45,1,0
"3018574913184","NA",45,1,0
"3018574913185","NA",45,1,0
"3018574913186","NA",45,1,0
"3018574913187","NA",45,1,0
"3018574913188","NA",18,1,0
"3018574913189","NA",35,1,0
"3018574913190","NA",32,1,0
"3018574913191","NA",32,1,0
"3018574913192","NA",32,0,0
"3018574913193","NA",62,1,0
"3018574913194","NA",62,0,0
"3018574913195","NA",31,1,0
"3018574913196","NA",52,0,0
"3018574913197","NA",55,0,0
"3018574913198","NA",40,1,0
"3018574913199","NA",13,0,0
"3018574913200","NA",13,0,0
"3018574913201","NA",13,0,0
"3018574913202","NA",13,0,0
"3018574913203","NA",62,0,0
"3018574913204","NA",62,1,0
"3018574913205","NA",42,0,0
"3018574913206","NA",13,0,0
"3018574913207","NA",13,0,0
"3018574913208","NA",13,0,0
"3018574913209","NA",62,0,0
"3018574913210","NA",62,1,0
"3018574913211","NA",30,0,0
"3018574913212","NA",11,1,0
"3018574913213","NA",7,1,0
"3018574913214","NA",12,1,0
"3018574913215","NA",47,0,0
"3018574913216","NA",40,0,0
"3018574913217","NA",30,1,0
"3018574913218","NA",11,1,0
"3018574913219","NA",12,0,0
"3018574913220","NA",37,1,0
"3018574913221","NA",11,1,0
"3018574913222","NA",12,0,0
"3018574913223","NA",11,0,0
"3018574913224","NA",12,0,0
"3018574913225","NA",11,0,0
"3018574913226","NA",13,1,0
"3018574913227","NA",11,0,0
"3018574913228","NA",12,1,0
"3018574913229","NA",45,1,0
"3018574913230","NA",50,1,0
"3018574913231","NA",45,1,0
"3018574913232","NA",11,1,0
"3018574913233","NA",11,1,0
"3018574913234","NA",7,1,0
"3018574913235","NA",11,0,0
"3018574913236","NA",11,0,0
"3018574913237","NA",12,0,0
"3018574913238","NA",7,1,0
"3018574913239","NA",8,1,0
"3018574913240","NA",9,1,0
"3018574913241","NA",9,1,0
"3018574913242","NA",22,1,0
"3018574913243","NA",62,0,0
"3018574913244","NA",40,1,0
"3018574913245","NA",50,1,0
"3018574913246","NA",52,1,0
"3018574913247","NA",11,1,0
"3018574913248","NA",11,1,0
"3018574913249","NA",7,1,0
"3018574913250","NA",7,0,0
"3018574913251","NA",7,1,0
"3018574913252","NA",7,1,0
"3018574913253","NA",5,0,0
"3018574913254","NA",5,0,0
"3018574913255","NA",5,0,0
"3018574913256","NA",5,0,0
"3018574913257","NA",5,0,0
"3018574913258","NA",5,1,0
"3018574913259","NA",5,1,0
"3018574913260","NA",5,1,0
"3018574913261","NA",5,1,0
"3018574913262","NA",5,1,0
"3018574913263","NA",59,0,0
"3018574913264","NA",61,1,0
"3018574913265","NA",61,1,0
"3018574913266","NA",6,1,0
"3018574913267","NA",6,1,0
"3018574913268","NA",45,0,0
"3018574913269","NA",35,0,0
"3018574913270","NA",25,1,0
"3018574913271","NA",45,1,0
"3018574913272","NA",5,0,0
"3018574913273","NA",5,0,0
"3018574913274","NA",5,0,0
"3018574913275","NA",5,0,0
"3018574913276","NA",5,0,0
"3018574913277","NA",0,0,0
"3018574913278","NA",0,0,0
"3018574913279","NA",2,1,0
"3018574913280","NA",2,1,0
"3018574913281","NA",2,1,0
"3018574913282","NA",2,0,0
"3018574913283","NA",59,0,0
"3018574913284","NA",61,1,0
"3018574913285","NA",6,1,0
"3018574913286","NA",6,1,0
"3018574913287","NA",45,0,0
"3018574913288","NA",35,0,0
"3018574913289","NA",25,1,0
"3018574913290","NA",35,1,0
"3018574913291","NA",0,1,0
"3018574913292","NA",0,1,0
"3018574913293","NA",0,1,0
"3018574913294","NA",0,1,0
"3018574913295","NA",0,0,0
"3018574913296","NA",40,1,0
"3018574913297","NA",55,0,0
"3018574913298","NA",45,0,0
"3018574913299","NA",30,0,0
"3018574913300","NA",50,1,0
"3018574913301","NA",50,NA,0
"3018574913302","NA",48,0,0
"3018574913303","NA",66,1,0
"3018574913304","NA",52,1,0
"3018574913305","NA",25,1,0
"3018574913306","NA",39,0,0
"3018574913307","NA",66,1,0
"3018574913308","NA",52,1,0
"3018574913309","NA",25,1,0
"3018574913310","NA",39,0,0
"3018574913311","NA",3,0,0
"3018574913312","NA",3,0,0
"3018574913313","NA",31,1,0
"3018574913314","NA",47,0,0
"3018574913315","NA",52,0,0
"3018574913316","NA",52,0,0
"3018574913317","NA",65,1,0
"3018574913318","NA",65,0,0
"3018574913319","NA",50,0,0
"3018574913320","NA",32,0,0
"3018574913321","NA",27,1,0
"3018574913322","NA",37,NA,0
"3018574913323","NA",3,0,0
"3018574913324","NA",10,0,0
"3018574913325","NA",11,0,0
"3018574913326","NA",10,1,0
"3018574913327","NA",10,1,0
"3018574913328","NA",10,0,0
"3018574913329","NA",10,1,0
"3018574913330","NA",10,1,0
"3018574913331","NA",10,0,0
"3018574913332","NA",10,1,0
"3018574913333","NA",10,0,0
"3018574913334","NA",12,0,0
"3018574913335","NA",10,0,0
"3018574913336","NA",31,1,0
"3018574913337","NA",11,0,0
"3018574913338","NA",11,0,0
"3018574913339","NA",10,1,0
"3018574913340","NA",8,0,0
"3018574913341","NA",8,1,0
"3018574913342","NA",8,1,0
"3018574913343","NA",10,0,0
"3018574913344","NA",8,1,0
"3018574913345","NA",8,0,0
"3018574913346","NA",9,1,0
"3018574913347","NA",11,0,0
"3018574913348","NA",7,0,0
"3018574913349","NA",65,0,0
"3018574913350","NA",64,1,0
"3018574913351","NA",33,1,0
"3018574913352","NA",30,1,0
"3018574913353","NA",8,1,0
"3018574913354","NA",8,0,0
"3018574913355","NA",8,1,0
"3018574913356","NA",9,0,0
"3018574913357","NA",9,0,0
"3018574913358","NA",10,0,0
"3018574913359","NA",65,0,0
"3018574913360","NA",64,1,0
"3018574913361","NA",10,0,0
"3018574913362","NA",31,1,0
"3018574913363","NA",3,0,0
"3018574913364","NA",3,0,0
"3018574913365","NA",3,0,0
"3018574913366","NA",44,1,0
"3018574913367","NA",62,0,0
"3018574913368","NA",44,0,0
"3018574913369","NA",44,0,0
"3018574913370","NA",35,1,0
"3018574913371","NA",35,1,0
"3018574913372","NA",35,1,0
"3018574913373","NA",45,0,0
"3018574913374","NA",37,1,0
"3018574913375","NA",34,0,0
"3018574913376","NA",35,0,0
"3018574913377","NA",42,1,0
"3018574913378","NA",47,0,0
"3018574913379","NA",47,1,0
"3018574913380","NA",11,1,0
"3018574913381","NA",11,1,0
"3018574913382","NA",11,1,0
"3018574913383","NA",11,1,0
"3018574913384","NA",40,1,0
"3018574913385","NA",42,1,0
"3018574913386","NA",10,1,0
"3018574913387","NA",11,1,0
"3018574913388","NA",47,0,0
"3018574913389","NA",37,0,0
"3018574913390","NA",37,0,0
"3018574913391","NA",32,0,0
"3018574913392","NA",32,1,0
"3018574913393","NA",40,1,0
"3018574913394","NA",10,1,0
"3018574913395","NA",32,1,0
"3018574913396","NA",10,1,0
"3018574913397","NA",10,0,0
"3018574913398","NA",11,1,0
"3018574913399","NA",12,1,0
"3018574913400","NA",10,0,0
"3018574913401","NA",10,0,0
"3018574913402","NA",10,1,0
"3018574913403","NA",10,0,0
"3018574913404","NA",10,1,0
"3018574913405","NA",10,0,0
"3018574913406","NA",46,0,0
"3018574913407","NA",11,0,0
"3018574913408","NA",10,1,0
"3018574913409","NA",10,0,0
"3018574913410","NA",11,0,0
"3018574913411","NA",64,0,0
"3018574913412","NA",47,0,0
"3018574913413","NA",6,0,0
"3018574913414","NA",39,1,0
"3018574913415","NA",11,1,0
"3018574913416","NA",19,1,0
"3018574913417","NA",10,1,0
"3018574913418","NA",10,1,0
"3018574913419","NA",10,1,0
"3018574913420","NA",10,1,0
"3018574913421","NA",11,1,0
"3018574913422","NA",40,0,0
"3018574913423","NA",37,0,0
"3018574913424","NA",10,1,0
"3018574913425","NA",42,1,0
"3018574913426","NA",7,0,0
"3018574913427","NA",NA,1,0
"3018574913428","NA",NA,0,0
"3018574913429","NA",11,1,0
"3018574913430","NA",10,1,0
"3018574913431","NA",10,0,0
"3018574913432","NA",10,1,0
"3018574913433","NA",10,1,0
"3018574913434","NA",6,1,0
"3018574913435","NA",6,1,0
"3018574913436","NA",42,1,0
"3018574913437","NA",7,0,0
"3018574913438","NA",7,1,0
"3018574913439","NA",7,1,0
"3018574913440","NA",7,0,0
"3018574913441","NA",6,1,0
"3018574913442","NA",6,1,0
"3018574913443","NA",7,0,0
"3018574913444","NA",7,0,0
"3018574913445","NA",72,0,0
"3018574913446","NA",6,0,0
"3018574913447","NA",39,1,0
"3018574913448","NA",7,0,0
"3018574913449","NA",37,0,0
"3018574913450","NA",7,0,0
"3018574913451","NA",7,0,0
"3018574913452","NA",20,1,0
"3018574913453","NA",37,1,0
"3018574913454","NA",17,0,0
"3018574913455","NA",6,1,0
"3018574913456","NA",7,0,0
"3018574913457","NA",7,0,0
"3018574913458","NA",7,0,0
"3018574913459","NA",7,0,0
"3018574913460","NA",6,0,0
"3018574913461","NA",42,1,0
"3018574913462","NA",43,0,0
"3018574913463","NA",35,0,0
"3018574913464","NA",35,1,0
"3018574913465","NA",42,0,0
"3018574913466","NA",42,1,0
"3018574913467","NA",52,1,0
"3018574913468","NA",32,1,0
"3018574913469","NA",58,1,0
"3018574913470","NA",37,1,0
"3018574913471","NA",42,0,0
"3018574913472","NA",35,1,0
"3018574913473","NA",27,1,0
"3018574913474","NA",32,1,0
"3018574913475","NA",27,1,0
"3018574913476","NA",42,1,0
"3018574913477","NA",22,1,0
"3018574913478","NA",16,1,0
"3018574913479","NA",18,0,0
"3018574913480","NA",67,1,0
"3018574913481","NA",32,1,0
"3018574913482","NA",49,1,0
"3018574913483","NA",27,0,0
"3018574913484","NA",27,1,0
"3018574913485","NA",27,1,0
"3018574913486","NA",27,0,0
"3018574913487","NA",47,0,0
"3018574913488","NA",22,1,0
"3018574913489","NA",27,1,0
"3018574913490","NA",32,1,0
"3018574913491","NA",59,1,0
"3018574913492","NA",40,1,0
"3018574913493","NA",42,0,0
"3018574913494","NA",37,0,0
"3018574913495","NA",10,0,0
"3018574913496","NA",60,1,0
"3018574913497","NA",72,0,0
"3018574913498","NA",74,0,0
"3018574913499","NA",52,0,0
"3018574913500","NA",16,1,0
"3018574913501","NA",16,0,0
"3018574913502","NA",16,1,0
"3018574913503","NA",16,0,0
"3018574913504","NA",16,1,0
"3018574913505","NA",16,1,0
"3018574913506","NA",16,1,0
"3018574913507","NA",47,1,0
"3018574913508","NA",47,0,0
"3018574913509","NA",16,0,0
"3018574913510","NA",20,0,0
"3018574913511","NA",19,1,0
"3018574913512","NA",16,1,0
"3018574913513","NA",16,0,0
"3018574913514","NA",16,0,0
"3018574913515","NA",16,1,0
"3018574913516","NA",16,0,0
"3018574913517","NA",16,0,0
"3018574913518","NA",16,1,0
"3018574913519","NA",14,1,0
"3018574913520","NA",15,1,0
"3018574913521","NA",14,0,0
"3018574913522","NA",14,0,0
"3018574913523","NA",14,1,0
"3018574913524","NA",14,1,0
"3018574913525","NA",15,0,0
"3018574913526","NA",14,1,0
"3018574913527","NA",14,1,0
"3018574913528","NA",14,0,0
"3018574913529","NA",14,0,0
"3018574913530","NA",14,0,0
"3018574913531","NA",14,1,0
"3018574913532","NA",17,1,0
"3018574913533","NA",14,0,0
"3018574913534","NA",15,0,0
"3018574913535","NA",15,0,0
"3018574913536","NA",16,0,0
"3018574913537","NA",14,1,0
"3018574913538","NA",14,0,0
"3018574913539","NA",14,0,0
"3018574913540","NA",14,0,0
"3018574913541","NA",32,1,0
"3018574913542","NA",22,0,0
"3018574913543","NA",42,1,0
"3018574913544","NA",42,0,0
"3018574913545","NA",42,0,0
"3018574913546","NA",9,0,0
"3018574913547","NA",9,0,0
"3018574913548","NA",22,0,0
"3018574913549","NA",22,0,0
"3018574913550","NA",22,0,0
"3018574913551","NA",22,0,0
"3018574913552","NA",22,0,0
"3018574913553","NA",22,0,0
"3018574913554","NA",22,1,0
"3018574913555","NA",22,0,0
"3018574913556","NA",8,0,0
"3018574913557","NA",8,0,0
"3018574913558","NA",11,0,0
"3018574913559","NA",12,0,0
"3018574913560","NA",9,0,0
"3018574913561","NA",10,0,0
"3018574913562","NA",10,0,0
"3018574913563","NA",11,0,0
"3018574913564","NA",9,0,0
"3018574913565","NA",10,0,0
"3018574913566","NA",11,0,0
"3018574913567","NA",42,1,0
"3018574913568","NA",42,1,0
"3018574913569","NA",32,1,0
"3018574913570","NA",37,1,0
"3018574913571","NA",42,1,0
"3018574913572","NA",42,1,0
"3018574913573","NA",32,1,0
"3018574913574","NA",37,1,0
"3018574913575","NA",32,1,0
"3018574913576","NA",12,0,0
"3018574913577","NA",73,1,0
"3018574913578","NA",37,1,0
"3018574913579","NA",47,0,0
"3018574913580","NA",13,0,0
"3018574913581","NA",11,0,0
"3018574913582","NA",9,1,0
"3018574913583","NA",17,1,0
"3018574913584","NA",22,1,0
"3018574913585","NA",17,0,0
"3018574913586","NA",21,0,0
"3018574913587","NA",22,0,0
"3018574913588","NA",21,0,0
"3018574913589","NA",37,1,0
"3018574913590","NA",13,0,0
"3018574913591","NA",11,0,0
"3018574913592","NA",9,1,0
"3018574913593","NA",11,1,0
"3018574913594","NA",47,0,0
"3018574913595","NA",9,1,0
"3018574913596","NA",9,1,0
"3018574913597","NA",12,0,0
"3018574913598","NA",73,1,0
"3018574913599","NA",10,1,0
"3018574913600","NA",7,0,0
"3018574913601","NA",7,0,0
"3018574913602","NA",7,0,0
"3018574913603","NA",37,1,0
"3018574913604","NA",13,0,0
"3018574913605","NA",11,0,0
"3018574913606","NA",9,1,0
"3018574913607","NA",7,1,0
"3018574913608","NA",17,1,0
"3018574913609","NA",73,1,0
"3018574913610","NA",12,0,0
"3018574913611","NA",7,1,0
"3018574913612","NA",18,0,0
"3018574913613","NA",7,1,0
"3018574913614","NA",47,0,0
"3018574913615","NA",12,1,0
"3018574913616","NA",10,1,0
"3018574913617","NA",45,0,0
"3018574913618","NA",40,1,0
"3018574913619","NA",11,0,0
"3018574913620","NA",11,0,0
"3018574913621","NA",45,0,0
"3018574913622","NA",40,1,0
"3018574913623","NA",11,0,0
"3018574913624","NA",40,1,0
"3018574913625","NA",40,1,0
"3018574913626","NA",40,0,0
"3018574913627","NA",10,0,0
"3018574913628","NA",45,0,0
"3018574913629","NA",45,1,0
"3018574913630","NA",12,1,0
"3018574913631","NA",25,1,0
"3018574913632","NA",20,1,0
"3018574913633","NA",45,0,0
"3018574913634","NA",40,0,0
"3018574913635","NA",25,1,0
"3018574913636","NA",45,0,0
"3018574913637","NA",45,1,0
"3018574913638","NA",33,0,0
"3018574913639","NA",38,0,0
"3018574913640","NA",38,0,0
"3018574913641","NA",38,0,0
"3018574913642","NA",37,0,0
"3018574913643","NA",38,0,0
"3018574913644","NA",38,0,0
"3018574913645","NA",39,0,0
"3018574913646","NA",38,0,0
"3018574913647","NA",37,0,0
"3018574913648","NA",10,1,0
"3018574913649","NA",28,1,0
"3018574913650","NA",30,0,0
"3018574913651","NA",0,0,0
"3018574913652","NA",4,0,0
"3018574913653","NA",32,1,0
"3018574913654","NA",10,1,0
"3018574913655","NA",10,1,0
"3018574913656","NA",28,1,0
"3018574913657","NA",0,0,0
"3018574913658","NA",4,0,0
"3018574913659","NA",33,1,0
"3018574913660","NA",11,1,0
"3018574913661","NA",10,1,0
"3018574913662","NA",35,1,0
"3018574913663","NA",12,1,0
"3018574913664","NA",13,1,0
"3018574913665","NA",12,1,0
"3018574913666","NA",5,1,0
"3018574913667","NA",19,0,0
"3018574913668","NA",8,0,0
"3018574913669","NA",13,0,0
"3018574913670","NA",17,0,0
"3018574913671","NA",34,1,0
"3018574913672","NA",59,1,0
"3018574913673","NA",49,1,0
"3018574913674","NA",55,1,0
"3018574913675","NA",57,0,0
"3018574913676","NA",80,0,0
"3018574913677","NA",70,0,0
"3018574913678","NA",32,0,0
"3018574913679","NA",27,1,0
"3018574913680","NA",42,1,0
"3018574913681","NA",84,1,0
"3018574913682","NA",52,1,0
"3018574913683","NA",65,1,0
"3018574913684","NA",65,1,0
"3018574913685","NA",40,0,0
"3018574913686","NA",42,0,0
"3018574913687","NA",35,0,0
"3018574913688","NA",35,0,0
"3018574913689","NA",37,0,0
"3018574913690","NA",34,0,0
"3018574913691","NA",45,1,0
"3018574913692","NA",40,0,0
"3018574913693","NA",40,0,0
"3018574913694","NA",44,0,0
"3018574913695","NA",40,1,0
"3018574913696","NA",50,0,0
"3018574913697","NA",40,0,0
"3018574913698","NA",35,1,0
"3018574913699","NA",51,0,0
"3018574913700","NA",51,0,0
"3018574913701","NA",25,1,0
"3018574913702","NA",47,0,0
"3018574913703","NA",40,1,0
"3018574913704","NA",40,0,0
"3018574913705","NA",40,0,0
"3018574913706","NA",45,0,0
"3018574913707","NA",45,0,0
"3018574913708","NA",29,0,0
"3018574913709","NA",27,0,0
"3018574913710","NA",35,0,0
"3018574913711","NA",35,0,0
"3018574913712","NA",39,0,0
"3018574913713","NA",38,0,0
"3018574913714","NA",37,0,0
"3018574913715","NA",37,1,0
"3018574913716","NA",50,0,0
